healthtime,businessunit,policystatus,numipaddr
2012-02-03 15:00:00,region-7,5,57
2012-02-03 15:15:00,region-7,5,59
2012-02-03 15:30:00,region-7,5,62
2012-02-03 15:45:00,region-7,5,65
2012-02-03 16:00:00,region-7,5,72
2012-02-03 16:15:00,region-7,5,73
2012-02-03 16:30:00,region-7,5,74
2012-02-03 16:45:00,region-7,5,77
2012-02-03 17:00:00,region-7,5,79
2012-02-03 17:15:00,region-7,5,82
2012-02-03 17:30:00,region-7,5,85
2012-02-03 17:45:00,region-7,5,85
2012-02-03 18:00:00,region-7,5,89
2012-02-03 18:15:00,region-7,5,91
2012-02-03 18:30:00,region-7,5,97
2012-02-03 18:45:00,region-7,5,100
2012-02-03 19:00:00,region-7,5,102
2012-02-03 19:15:00,region-7,5,105
2012-02-03 19:30:00,region-7,5,106
2012-02-03 19:45:00,region-7,5,108
2012-02-03 20:00:00,region-7,5,109
2012-02-03 20:15:00,region-7,5,110
2012-02-03 20:30:00,region-7,5,113
2012-02-03 20:45:00,region-7,5,116
2012-02-03 21:00:00,region-7,5,117
2012-02-03 21:15:00,region-7,5,119
2012-02-03 21:30:00,region-7,5,122
2012-02-03 21:45:00,region-7,5,123
2012-02-03 22:00:00,region-7,5,115
2012-02-03 22:15:00,region-7,5,116
2012-02-03 22:30:00,region-7,5,117
2012-02-03 22:45:00,region-7,5,120
2012-02-03 23:00:00,region-7,5,122
2012-02-03 23:15:00,region-7,5,127
2012-02-03 23:30:00,region-7,5,130
2012-02-03 23:45:00,region-7,5,130
2012-02-04 00:00:00,region-7,5,133
2012-02-04 00:15:00,region-7,5,137
2012-02-04 00:30:00,region-7,5,141
2012-02-04 00:45:00,region-7,5,145
2012-02-04 01:00:00,region-7,5,148
2012-02-04 01:15:00,region-7,5,149
2012-02-04 01:30:00,region-7,5,150
2012-02-04 01:45:00,region-7,5,154
2012-02-04 02:00:00,region-7,5,156
2012-02-04 02:15:00,region-7,5,160
2012-02-04 02:30:00,region-7,5,171
2012-02-04 02:45:00,region-7,5,177
2012-02-04 03:00:00,region-7,5,182
2012-02-04 03:15:00,region-7,5,186
2012-02-04 03:30:00,region-7,5,190
2012-02-04 03:45:00,region-7,5,193
2012-02-04 04:00:00,region-7,5,197
2012-02-04 04:15:00,region-7,5,201
2012-02-04 04:30:00,region-7,5,205
2012-02-04 04:45:00,region-7,5,207
2012-02-04 05:00:00,region-7,5,209
2012-02-04 05:15:00,region-7,5,213
2012-02-04 05:30:00,region-7,5,214
2012-02-04 05:45:00,region-7,5,222
2012-02-04 06:00:00,region-7,5,227
2012-02-04 06:15:00,region-7,5,229
2012-02-04 06:30:00,region-7,5,233
2012-02-04 06:45:00,region-7,5,236
2012-02-04 07:00:00,region-7,5,240
2012-02-04 07:15:00,region-7,5,243
2012-02-04 07:30:00,region-7,5,244
2012-02-04 07:45:00,region-7,5,248
2012-02-04 08:00:00,region-7,5,252
2012-02-02 16:15:00,region-8,5,1
2012-02-02 16:30:00,region-8,5,1
2012-02-02 16:45:00,region-8,5,1
2012-02-02 17:00:00,region-8,5,1
2012-02-02 17:15:00,region-8,5,1
2012-02-02 17:30:00,region-8,5,1
2012-02-02 17:45:00,region-8,5,1
2012-02-02 18:00:00,region-8,5,1
2012-02-02 18:15:00,region-8,5,1
2012-02-02 18:30:00,region-8,5,1
2012-02-02 18:45:00,region-8,5,1
2012-02-02 19:00:00,region-8,5,2
2012-02-02 19:15:00,region-8,5,2
2012-02-02 19:30:00,region-8,5,2
2012-02-02 19:45:00,region-8,5,2
2012-02-02 20:00:00,region-8,5,2
2012-02-02 20:15:00,region-8,5,2
2012-02-02 20:30:00,region-8,5,2
2012-02-02 20:45:00,region-8,5,2
2012-02-02 21:00:00,region-8,5,2
2012-02-02 21:15:00,region-8,5,3
2012-02-02 21:30:00,region-8,5,3
2012-02-02 21:45:00,region-8,5,3
2012-02-02 22:00:00,region-8,5,3
2012-02-02 22:15:00,region-8,5,3
2012-02-02 22:30:00,region-8,5,3
2012-02-02 22:45:00,region-8,5,3
2012-02-02 23:00:00,region-8,5,4
2012-02-02 23:15:00,region-8,5,4
2012-02-02 23:30:00,region-8,5,4
2012-02-02 23:45:00,region-8,5,4
2012-02-03 00:00:00,region-8,5,4
2012-02-03 00:15:00,region-8,5,4
2012-02-03 00:30:00,region-8,5,4
2012-02-03 00:45:00,region-8,5,4
2012-02-03 01:00:00,region-8,5,4
2012-02-03 01:15:00,region-8,5,4
2012-02-03 01:30:00,region-8,5,4
2012-02-03 01:45:00,region-8,5,5
2012-02-03 02:00:00,region-8,5,5
2012-02-03 02:15:00,region-8,5,5
2012-02-03 02:30:00,region-8,5,6
2012-02-03 02:45:00,region-8,5,7
2012-02-03 03:00:00,region-8,5,7
2012-02-03 03:15:00,region-8,5,7
2012-02-03 03:30:00,region-8,5,8
2012-02-03 03:45:00,region-8,5,11
2012-02-03 04:00:00,region-8,5,11
2012-02-03 04:15:00,region-8,5,11
2012-02-03 04:30:00,region-8,5,11
2012-02-03 04:45:00,region-8,5,12
2012-02-03 05:00:00,region-8,5,13
2012-02-03 05:15:00,region-8,5,16
2012-02-03 05:30:00,region-8,5,16
2012-02-03 05:45:00,region-8,5,16
2012-02-03 06:00:00,region-8,5,16
2012-02-03 06:15:00,region-8,5,17
2012-02-03 06:30:00,region-8,5,18
2012-02-03 06:45:00,region-8,5,19
2012-02-03 07:00:00,region-8,5,20
2012-02-03 07:15:00,region-8,5,21
2012-02-03 07:30:00,region-8,5,23
2012-02-03 07:45:00,region-8,5,23
2012-02-03 08:00:00,region-8,5,23
2012-02-03 08:15:00,region-8,5,27
2012-02-03 08:30:00,region-8,5,28
2012-02-03 08:45:00,region-8,5,29
2012-02-03 09:00:00,region-8,5,29
2012-02-03 09:15:00,region-8,5,30
2012-02-03 09:30:00,region-8,5,31
2012-02-03 09:45:00,region-8,5,31
2012-02-03 10:00:00,region-8,5,33
2012-02-03 10:15:00,region-8,5,33
2012-02-03 10:30:00,region-8,5,34
2012-02-03 10:45:00,region-8,5,34
2012-02-03 11:00:00,region-8,5,35
2012-02-03 11:15:00,region-8,5,40
2012-02-03 11:30:00,region-8,5,41
2012-02-03 11:45:00,region-8,5,43
2012-02-03 12:00:00,region-8,5,44
2012-02-03 12:15:00,region-8,5,44
2012-02-03 12:30:00,region-8,5,46
2012-02-03 12:45:00,region-8,5,47
2012-02-03 13:00:00,region-8,5,48
2012-02-03 13:15:00,region-8,5,49
2012-02-03 13:30:00,region-8,5,53
2012-02-03 13:45:00,region-8,5,53
2012-02-03 14:00:00,region-8,5,57
2012-02-03 14:15:00,region-8,5,58
2012-02-03 14:30:00,region-8,5,59
2012-02-03 14:45:00,region-8,5,60
2012-02-03 15:00:00,region-8,5,64
2012-02-03 15:15:00,region-8,5,66
2012-02-03 15:30:00,region-8,5,69
2012-02-03 15:45:00,region-8,5,69
2012-02-03 16:00:00,region-8,5,73
2012-02-03 16:15:00,region-8,5,74
2012-02-03 16:30:00,region-8,5,76
2012-02-03 16:45:00,region-8,5,79
2012-02-03 17:00:00,region-8,5,80
2012-02-03 17:15:00,region-8,5,82
2012-02-03 17:30:00,region-8,5,82
2012-02-03 17:45:00,region-8,5,84
2012-02-03 18:00:00,region-8,5,86
2012-02-03 18:15:00,region-8,5,88
2012-02-03 18:30:00,region-8,5,90
2012-02-03 18:45:00,region-8,5,90
2012-02-03 19:00:00,region-8,5,95
2012-02-03 19:15:00,region-8,5,98
2012-02-03 19:30:00,region-8,5,99
2012-02-03 19:45:00,region-8,5,103
2012-02-03 20:00:00,region-8,5,103
2012-02-03 20:15:00,region-8,5,104
2012-02-03 20:30:00,region-8,5,105
2012-02-03 20:45:00,region-8,5,105
2012-02-03 21:00:00,region-8,5,109
2012-02-03 21:15:00,region-8,5,112
2012-02-03 21:30:00,region-8,5,115
2012-02-03 21:45:00,region-8,5,118
2012-02-03 22:00:00,region-8,5,119
2012-02-03 22:15:00,region-8,5,123
2012-02-03 22:30:00,region-8,5,126
2012-02-03 22:45:00,region-8,5,131
2012-02-03 23:00:00,region-8,5,134
2012-02-03 23:15:00,region-8,5,139
2012-02-03 23:30:00,region-8,5,143
2012-02-03 23:45:00,region-8,5,146
2012-02-04 00:00:00,region-8,5,149
2012-02-04 00:15:00,region-8,5,152
2012-02-04 00:30:00,region-8,5,152
2012-02-04 00:45:00,region-8,5,155
2012-02-04 01:00:00,region-8,5,152
2012-02-04 01:15:00,region-8,5,156
2012-02-04 01:30:00,region-8,5,158
2012-02-04 01:45:00,region-8,5,160
2012-02-04 02:00:00,region-8,5,154
2012-02-04 02:15:00,region-8,5,158
2012-02-04 02:30:00,region-8,5,161
2012-02-04 02:45:00,region-8,5,168
2012-02-04 03:00:00,region-8,5,171
2012-02-04 03:15:00,region-8,5,175
2012-02-04 03:30:00,region-8,5,177
2012-02-04 03:45:00,region-8,5,184
2012-02-04 04:00:00,region-8,5,191
2012-02-04 04:15:00,region-8,5,192
2012-02-04 04:30:00,region-8,5,193
2012-02-04 04:45:00,region-8,5,200
2012-02-04 05:00:00,region-8,5,202
2012-02-04 05:15:00,region-8,5,206
2012-02-04 05:30:00,region-8,5,211
2012-02-04 05:45:00,region-8,5,217
2012-02-04 06:00:00,region-8,5,220
2012-02-04 06:15:00,region-8,5,223
2012-02-04 06:30:00,region-8,5,227
2012-02-04 06:45:00,region-8,5,232
2012-02-04 07:00:00,region-8,5,235
2012-02-04 07:15:00,region-8,5,241
2012-02-04 07:30:00,region-8,5,244
2012-02-04 07:45:00,region-8,5,250
2012-02-04 08:00:00,region-8,5,255
2012-02-02 17:00:00,region-9,5,1
2012-02-02 17:15:00,region-9,5,1
2012-02-02 17:30:00,region-9,5,1
2012-02-02 17:45:00,region-9,5,1
2012-02-02 18:00:00,region-9,5,1
2012-02-02 18:15:00,region-9,5,1
2012-02-02 18:30:00,region-9,5,1
2012-02-02 18:45:00,region-9,5,1
2012-02-02 19:00:00,region-9,5,2
2012-02-02 19:15:00,region-9,5,2
2012-02-02 19:30:00,region-9,5,2
2012-02-02 19:45:00,region-9,5,2
2012-02-02 20:00:00,region-9,5,2
2012-02-02 20:15:00,region-9,5,2
2012-02-02 20:30:00,region-9,5,2
2012-02-02 20:45:00,region-9,5,2
2012-02-02 21:00:00,region-9,5,2
2012-02-02 21:15:00,region-9,5,2
2012-02-02 21:30:00,region-9,5,2
2012-02-02 21:45:00,region-9,5,2
2012-02-02 22:00:00,region-9,5,2
2012-02-02 22:15:00,region-9,5,2
2012-02-02 22:30:00,region-9,5,2
2012-02-02 22:45:00,region-9,5,2
2012-02-02 23:00:00,region-9,5,3
2012-02-02 23:15:00,region-9,5,3
2012-02-02 23:30:00,region-9,5,3
2012-02-02 23:45:00,region-9,5,3
2012-02-03 00:00:00,region-9,5,4
2012-02-03 00:15:00,region-9,5,4
2012-02-03 00:30:00,region-9,5,4
2012-02-03 00:45:00,region-9,5,4
2012-02-03 01:00:00,region-9,5,4
2012-02-03 01:15:00,region-9,5,4
2012-02-03 01:30:00,region-9,5,4
2012-02-03 01:45:00,region-9,5,5
2012-02-03 02:00:00,region-9,5,5
2012-02-03 02:15:00,region-9,5,5
2012-02-03 02:30:00,region-9,5,6
2012-02-03 02:45:00,region-9,5,7
2012-02-03 03:00:00,region-9,5,7
2012-02-03 03:15:00,region-9,5,7
2012-02-03 03:30:00,region-9,5,8
2012-02-03 03:45:00,region-9,5,9
2012-02-03 04:00:00,region-9,5,10
2012-02-03 04:15:00,region-9,5,12
2012-02-03 04:30:00,region-9,5,12
2012-02-03 04:45:00,region-9,5,12
2012-02-03 05:00:00,region-9,5,12
2012-02-03 05:15:00,region-9,5,12
2012-02-03 05:30:00,region-9,5,14
2012-02-03 05:45:00,region-9,5,15
2012-02-03 06:00:00,region-9,5,15
2012-02-03 06:15:00,region-9,5,15
2012-02-03 06:30:00,region-9,5,15
2012-02-03 06:45:00,region-9,5,15
2012-02-03 07:00:00,region-9,5,16
2012-02-03 07:15:00,region-9,5,16
2012-02-03 07:30:00,region-9,5,16
2012-02-03 07:45:00,region-9,5,16
2012-02-03 08:00:00,region-9,5,19
2012-02-03 08:15:00,region-9,5,19
2012-02-03 08:30:00,region-9,5,21
2012-02-03 08:45:00,region-9,5,21
2012-02-03 09:00:00,region-9,5,21
2012-02-03 09:15:00,region-9,5,23
2012-02-03 09:30:00,region-9,5,24
2012-02-03 09:45:00,region-9,5,25
2012-02-03 10:00:00,region-9,5,25
2012-02-03 10:15:00,region-9,5,25
2012-02-03 10:30:00,region-9,5,25
2012-02-03 10:45:00,region-9,5,26
2012-02-03 11:00:00,region-9,5,26
2012-02-03 11:15:00,region-9,5,27
2012-02-03 11:30:00,region-9,5,27
2012-02-03 11:45:00,region-9,5,28
2012-02-03 12:00:00,region-9,5,28
2012-02-03 12:15:00,region-9,5,30
2012-02-03 12:30:00,region-9,5,30
2012-02-03 12:45:00,region-9,5,34
2012-02-03 13:00:00,region-9,5,36
2012-02-03 13:15:00,region-9,5,37
2012-02-03 13:30:00,region-9,5,38
2012-02-03 13:45:00,region-9,5,39
2012-02-03 14:00:00,region-9,5,49
2012-02-03 14:15:00,region-9,5,49
2012-02-03 14:30:00,region-9,5,50
2012-02-03 14:45:00,region-9,5,54
2012-02-03 15:00:00,region-9,5,58
2012-02-03 15:15:00,region-9,5,60
2012-02-03 15:30:00,region-9,5,61
2012-02-03 15:45:00,region-9,5,61
2012-02-03 16:00:00,region-9,5,63
2012-02-03 16:15:00,region-9,5,66
2012-02-03 16:30:00,region-9,5,68
2012-02-03 16:45:00,region-9,5,71
2012-02-03 17:00:00,region-9,5,71
2012-02-03 17:15:00,region-9,5,70
2012-02-03 17:30:00,region-9,5,72
2012-02-03 17:45:00,region-9,5,74
2012-02-03 18:00:00,region-9,5,78
2012-02-03 18:15:00,region-9,5,83
2012-02-03 18:30:00,region-9,5,87
2012-02-03 18:45:00,region-9,5,91
2012-02-03 19:00:00,region-9,5,92
2012-02-03 19:15:00,region-9,5,95
2012-02-03 19:30:00,region-9,5,97
2012-02-03 19:45:00,region-9,5,100
2012-02-03 20:00:00,region-9,5,105
2012-02-03 20:15:00,region-9,5,108
2012-02-03 20:30:00,region-9,5,113
2012-02-03 20:45:00,region-9,5,116
2012-02-03 21:00:00,region-9,5,119
2012-02-03 21:15:00,region-9,5,122
2012-02-03 21:30:00,region-9,5,128
2012-02-03 21:45:00,region-9,5,128
2012-02-03 22:00:00,region-9,5,128
2012-02-03 22:15:00,region-9,5,131
2012-02-03 22:30:00,region-9,5,134
2012-02-03 22:45:00,region-9,5,138
2012-02-03 23:00:00,region-9,5,143
2012-02-03 23:15:00,region-9,5,144
2012-02-03 23:30:00,region-9,5,149
2012-02-03 23:45:00,region-9,5,152
2012-02-04 00:00:00,region-9,5,156
2012-02-04 00:15:00,region-9,5,157
2012-02-04 00:30:00,region-9,5,160
2012-02-04 00:45:00,region-9,5,162
2012-02-04 01:00:00,region-9,5,143
2012-02-04 01:15:00,region-9,5,148
2012-02-04 01:30:00,region-9,5,150
2012-02-04 01:45:00,region-9,5,153
2012-02-04 02:00:00,region-9,5,158
2012-02-04 02:15:00,region-9,5,161
2012-02-04 02:30:00,region-9,5,163
2012-02-04 02:45:00,region-9,5,165
2012-02-04 03:00:00,region-9,5,171
2012-02-04 03:15:00,region-9,5,177
2012-02-04 03:30:00,region-9,5,179
2012-02-04 03:45:00,region-9,5,182
2012-02-04 04:00:00,region-9,5,186
2012-02-04 04:15:00,region-9,5,191
2012-02-04 04:30:00,region-9,5,196
2012-02-04 04:45:00,region-9,5,200
2012-02-04 05:00:00,region-9,5,207
2012-02-04 05:15:00,region-9,5,211
2012-02-04 05:30:00,region-9,5,215
2012-02-04 05:45:00,region-9,5,220
2012-02-04 06:00:00,region-9,5,227
2012-02-04 06:15:00,region-9,5,230
2012-02-04 06:30:00,region-9,5,237
2012-02-04 06:45:00,region-9,5,241
2012-02-04 07:00:00,region-9,5,246
2012-02-04 07:15:00,region-9,5,250
2012-02-04 07:30:00,region-9,5,255
2012-02-04 07:45:00,region-9,5,266
2012-02-04 08:00:00,region-9,5,271
2012-02-02 22:00:00,region-10,5,1
2012-02-02 22:15:00,region-10,5,1
2012-02-02 22:30:00,region-10,5,1
2012-02-02 22:45:00,region-10,5,1
2012-02-02 23:00:00,region-10,5,1
2012-02-02 23:15:00,region-10,5,1
2012-02-02 23:30:00,region-10,5,1
2012-02-02 23:45:00,region-10,5,1
2012-02-03 00:00:00,region-10,5,1
2012-02-03 00:15:00,region-10,5,1
2012-02-03 00:30:00,region-10,5,1
2012-02-03 00:45:00,region-10,5,1
2012-02-03 01:00:00,region-10,5,1
2012-02-03 01:15:00,region-10,5,2
2012-02-03 01:30:00,region-10,5,2
2012-02-03 01:45:00,region-10,5,4
2012-02-03 02:00:00,region-10,5,4
2012-02-03 02:15:00,region-10,5,4
2012-02-03 02:30:00,region-10,5,4
2012-02-03 02:45:00,region-10,5,5
2012-02-03 03:00:00,region-10,5,6
2012-02-03 03:15:00,region-10,5,6
2012-02-03 03:30:00,region-10,5,6
2012-02-03 03:45:00,region-10,5,7
2012-02-03 04:00:00,region-10,5,7
2012-02-03 04:15:00,region-10,5,8
2012-02-03 04:30:00,region-10,5,8
2012-02-03 04:45:00,region-10,5,9
2012-02-03 05:00:00,region-10,5,10
2012-02-03 05:15:00,region-10,5,11
2012-02-03 05:30:00,region-10,5,11
2012-02-03 05:45:00,region-10,5,12
2012-02-03 06:00:00,region-10,5,12
2012-02-03 06:15:00,region-10,5,12
2012-02-03 06:30:00,region-10,5,13
2012-02-03 06:45:00,region-10,5,14
2012-02-03 07:00:00,region-10,5,14
2012-02-03 07:15:00,region-10,5,14
2012-02-03 07:30:00,region-10,5,14
2012-02-03 07:45:00,region-10,5,14
2012-02-03 08:00:00,region-10,5,14
2012-02-03 08:15:00,region-10,5,17
2012-02-03 08:30:00,region-10,5,17
2012-02-03 08:45:00,region-10,5,19
2012-02-03 09:00:00,region-10,5,20
2012-02-03 09:15:00,region-10,5,21
2012-02-03 09:30:00,region-10,5,21
2012-02-03 09:45:00,region-10,5,21
2012-02-03 10:00:00,region-10,5,22
2012-02-03 10:15:00,region-10,5,23
2012-02-03 10:30:00,region-10,5,23
2012-02-03 10:45:00,region-10,5,24
2012-02-03 11:00:00,region-10,5,24
2012-02-03 11:15:00,region-10,5,26
2012-02-03 11:30:00,region-10,5,27
2012-02-03 11:45:00,region-10,5,27
2012-02-03 12:00:00,region-10,5,29
2012-02-03 12:15:00,region-10,5,30
2012-02-03 12:30:00,region-10,5,30
2012-02-03 12:45:00,region-10,5,32
2012-02-03 13:00:00,region-10,5,35
2012-02-03 13:15:00,region-10,5,38
2012-02-03 13:30:00,region-10,5,40
2012-02-03 13:45:00,region-10,5,40
2012-02-03 14:00:00,region-10,5,43
2012-02-03 14:15:00,region-10,5,44
2012-02-03 14:30:00,region-10,5,45
2012-02-03 14:45:00,region-10,5,49
2012-02-03 15:00:00,region-10,5,51
2012-02-03 15:15:00,region-10,5,52
2012-02-03 15:30:00,region-10,5,55
2012-02-03 15:45:00,region-10,5,58
2012-02-03 16:00:00,region-10,5,58
2012-02-03 16:15:00,region-10,5,62
2012-02-03 16:30:00,region-10,5,64
2012-02-03 16:45:00,region-10,5,65
2012-02-03 17:00:00,region-10,5,65
2012-02-03 17:15:00,region-10,5,67
2012-02-03 17:30:00,region-10,5,67
2012-02-03 17:45:00,region-10,5,70
2012-02-03 18:00:00,region-10,5,72
2012-02-03 18:15:00,region-10,5,75
2012-02-03 18:30:00,region-10,5,76
2012-02-03 18:45:00,region-10,5,78
2012-02-03 19:00:00,region-10,5,79
2012-02-03 19:15:00,region-10,5,82
2012-02-03 19:30:00,region-10,5,84
2012-02-03 19:45:00,region-10,5,86
2012-02-03 20:00:00,region-10,5,87
2012-02-03 20:15:00,region-10,5,89
2012-02-03 20:30:00,region-10,5,91
2012-02-03 20:45:00,region-10,5,95
2012-02-03 21:00:00,region-10,5,98
2012-02-03 21:15:00,region-10,5,101
2012-02-03 21:30:00,region-10,5,105
2012-02-03 21:45:00,region-10,5,110
2012-02-03 22:00:00,region-10,5,116
2012-02-03 22:15:00,region-10,5,117
2012-02-03 22:30:00,region-10,5,123
2012-02-03 22:45:00,region-10,5,130
2012-02-03 23:00:00,region-10,5,134
2012-02-03 23:15:00,region-10,5,138
2012-02-03 23:30:00,region-10,5,140
2012-02-03 23:45:00,region-10,5,140
2012-02-04 00:00:00,region-10,5,135
2012-02-04 00:15:00,region-10,5,138
2012-02-04 00:30:00,region-10,5,141
2012-02-04 00:45:00,region-10,5,143
2012-02-04 01:00:00,region-10,5,142
2012-02-04 01:15:00,region-10,5,145
2012-02-04 01:30:00,region-10,5,149
2012-02-04 01:45:00,region-10,5,153
2012-02-04 02:00:00,region-10,5,154
2012-02-04 02:15:00,region-10,5,156
2012-02-04 02:30:00,region-10,5,161
2012-02-04 02:45:00,region-10,5,166
2012-02-04 03:00:00,region-10,5,170
2012-02-04 03:15:00,region-10,5,170
2012-02-04 03:30:00,region-10,5,173
2012-02-04 03:45:00,region-10,5,178
2012-02-04 04:00:00,region-10,5,184
2012-02-04 04:15:00,region-10,5,187
2012-02-04 04:30:00,region-10,5,188
2012-02-04 04:45:00,region-10,5,194
2012-02-04 05:00:00,region-10,5,197
2012-02-04 05:15:00,region-10,5,196
2012-02-04 05:30:00,region-10,5,203
2012-02-04 05:45:00,region-10,5,207
2012-02-04 06:00:00,region-10,5,212
2012-02-04 06:15:00,region-10,5,214
2012-02-04 06:30:00,region-10,5,216
2012-02-04 06:45:00,region-10,5,220
2012-02-04 07:00:00,region-10,5,230
2012-02-04 07:15:00,region-10,5,234
2012-02-04 07:30:00,region-10,5,235
2012-02-04 07:45:00,region-10,5,245
2012-02-04 08:00:00,region-10,5,250
2012-02-02 19:15:00,region-11,5,1
2012-02-02 19:30:00,region-11,5,1
2012-02-02 19:45:00,region-11,5,1
2012-02-02 20:00:00,region-11,5,1
2012-02-02 20:15:00,region-11,5,1
2012-02-02 20:30:00,region-11,5,1
2012-02-02 20:45:00,region-11,5,1
2012-02-02 21:00:00,region-11,5,1
2012-02-02 21:15:00,region-11,5,1
2012-02-02 21:30:00,region-11,5,1
2012-02-02 21:45:00,region-11,5,1
2012-02-02 22:00:00,region-11,5,1
2012-02-02 22:15:00,region-11,5,1
2012-02-02 22:30:00,region-11,5,1
2012-02-02 22:45:00,region-11,5,1
2012-02-02 23:00:00,region-11,5,1
2012-02-02 23:15:00,region-11,5,1
2012-02-02 23:30:00,region-11,5,1
2012-02-02 23:45:00,region-11,5,1
2012-02-03 00:00:00,region-11,5,1
2012-02-03 00:15:00,region-11,5,1
2012-02-03 00:30:00,region-11,5,1
2012-02-03 00:45:00,region-11,5,2
2012-02-03 01:00:00,region-11,5,2
2012-02-03 01:15:00,region-11,5,2
2012-02-03 01:30:00,region-11,5,2
2012-02-03 01:45:00,region-11,5,2
2012-02-03 02:00:00,region-11,5,2
2012-02-03 02:15:00,region-11,5,2
2012-02-03 02:30:00,region-11,5,3
2012-02-03 02:45:00,region-11,5,3
2012-02-03 03:00:00,region-11,5,2
2012-02-03 03:15:00,region-11,5,2
2012-02-03 03:30:00,region-11,5,2
2012-02-03 03:45:00,region-11,5,2
2012-02-03 04:00:00,region-11,5,2
2012-02-03 04:15:00,region-11,5,2
2012-02-03 04:30:00,region-11,5,2
2012-02-03 04:45:00,region-11,5,2
2012-02-03 05:00:00,region-11,5,3
2012-02-03 05:15:00,region-11,5,3
2012-02-03 05:30:00,region-11,5,3
2012-02-03 05:45:00,region-11,5,3
2012-02-03 06:00:00,region-11,5,3
2012-02-03 06:15:00,region-11,5,3
2012-02-03 06:30:00,region-11,5,3
2012-02-03 06:45:00,region-11,5,2
2012-02-03 07:00:00,region-11,5,2
2012-02-03 07:15:00,region-11,5,2
2012-02-03 07:30:00,region-11,5,2
2012-02-03 07:45:00,region-11,5,3
2012-02-03 08:00:00,region-11,5,3
2012-02-03 08:15:00,region-11,5,3
2012-02-03 08:30:00,region-11,5,3
2012-02-03 08:45:00,region-11,5,3
2012-02-03 09:00:00,region-11,5,3
2012-02-03 09:15:00,region-11,5,3
2012-02-03 09:30:00,region-11,5,3
2012-02-03 09:45:00,region-11,5,3
2012-02-03 10:00:00,region-11,5,5
2012-02-03 10:15:00,region-11,5,5
2012-02-03 10:30:00,region-11,5,5
2012-02-03 10:45:00,region-11,5,6
2012-02-03 11:00:00,region-11,5,6
2012-02-03 11:15:00,region-11,5,6
2012-02-03 11:30:00,region-11,5,6
2012-02-03 11:45:00,region-11,5,6
2012-02-03 12:00:00,region-11,5,6
2012-02-03 12:15:00,region-11,5,6
2012-02-03 12:30:00,region-11,5,6
2012-02-03 12:45:00,region-11,5,6
2012-02-03 13:00:00,region-11,5,6
2012-02-03 13:15:00,region-11,5,6
2012-02-03 13:30:00,region-11,5,7
2012-02-03 13:45:00,region-11,5,8
2012-02-03 14:00:00,region-11,5,8
2012-02-03 14:15:00,region-11,5,8
2012-02-03 14:30:00,region-11,5,8
2012-02-03 14:45:00,region-11,5,8
2012-02-03 15:00:00,region-11,5,8
2012-02-03 15:15:00,region-11,5,9
2012-02-03 15:30:00,region-11,5,9
2012-02-03 15:45:00,region-11,5,10
2012-02-03 16:00:00,region-11,5,14
2012-02-03 16:15:00,region-11,5,15
2012-02-03 16:30:00,region-11,5,15
2012-02-03 16:45:00,region-11,5,16
2012-02-03 17:00:00,region-11,5,16
2012-02-03 17:15:00,region-11,5,17
2012-02-03 17:30:00,region-11,5,17
2012-02-03 17:45:00,region-11,5,17
2012-02-03 18:00:00,region-11,5,17
2012-02-03 18:15:00,region-11,5,17
2012-02-03 18:30:00,region-11,5,17
2012-02-03 18:45:00,region-11,5,18
2012-02-03 19:00:00,region-11,5,18
2012-02-03 19:15:00,region-11,5,18
2012-02-03 19:30:00,region-11,5,18
2012-02-03 19:45:00,region-11,5,19
2012-02-03 20:00:00,region-11,5,20
2012-02-03 20:15:00,region-11,5,22
2012-02-03 20:30:00,region-11,5,22
2012-02-03 20:45:00,region-11,5,24
2012-02-03 21:00:00,region-11,5,25
2012-02-03 21:15:00,region-11,5,27
2012-02-03 21:30:00,region-11,5,29
2012-02-03 21:45:00,region-11,5,29
2012-02-03 22:00:00,region-11,5,31
2012-02-03 22:15:00,region-11,5,31
2012-02-03 22:30:00,region-11,5,31
2012-02-03 22:45:00,region-11,5,31
2012-02-03 23:00:00,region-11,5,32
2012-02-03 23:15:00,region-11,5,32
2012-02-03 23:30:00,region-11,5,32
2012-02-03 23:45:00,region-11,5,33
2012-02-04 00:00:00,region-11,5,33
2012-02-04 00:15:00,region-11,5,34
2012-02-04 00:30:00,region-11,5,34
2012-02-04 00:45:00,region-11,5,35
2012-02-04 01:00:00,region-11,5,35
2012-02-04 01:15:00,region-11,5,35
2012-02-04 01:30:00,region-11,5,36
2012-02-04 01:45:00,region-11,5,35
2012-02-04 02:00:00,region-11,5,35
2012-02-04 02:15:00,region-11,5,36
2012-02-04 02:30:00,region-11,5,38
2012-02-04 02:45:00,region-11,5,39
