businessunit,healthtime,a1,a2,a3,a4,a5,p1,p2,p3,p4,p5
region-10,2012-02-03 19:45:00,39775,31,840,227,353,0,36742,3723,675,86
region-10,2012-02-03 20:00:00,39685,45,909,248,342,0,36703,3744,695,87
region-10,2012-02-03 20:15:00,39732,42,911,211,325,0,36630,3795,707,89
region-10,2012-02-03 20:30:00,39723,52,834,219,386,0,36565,3840,718,91
region-10,2012-02-03 20:45:00,39776,36,859,200,336,0,36496,3883,733,95
region-10,2012-02-03 21:00:00,39755,35,854,239,328,0,36448,3916,749,98
region-10,2012-02-03 21:15:00,39722,34,912,217,340,0,36406,3956,762,101
region-10,2012-02-03 21:30:00,39712,50,902,231,341,0,36355,4001,775,105
region-10,2012-02-03 21:45:00,39675,37,900,235,370,0,36267,4054,786,110
region-10,2012-02-03 22:00:00,39766,40,857,242,312,0,36207,4100,794,116
region-10,2012-02-03 22:15:00,39729,37,862,238,348,0,36169,4121,807,117
region-10,2012-02-03 22:30:00,39721,39,880,224,350,0,36103,4173,815,123
region-10,2012-02-03 22:45:00,39713,37,903,211,346,0,36038,4215,827,130
region-10,2012-02-03 23:00:00,39767,33,849,226,346,0,35987,4257,843,134
region-10,2012-02-03 23:15:00,39718,41,885,233,348,0,35938,4292,857,138
region-10,2012-02-03 23:30:00,39665,34,893,261,371,0,35886,4327,871,140
region-10,2012-02-03 23:45:00,39804,35,827,220,344,0,35845,4352,893,140
region-10,2012-02-04 00:00:00,37580,47,87,29,49,0,32798,4033,826,135
region-10,2012-02-04 00:15:00,37561,40,99,20,47,0,32720,4071,838,138
region-10,2012-02-04 00:30:00,37577,38,84,22,45,0,32659,4118,848,141
region-10,2012-02-04 00:45:00,37573,32,88,25,56,0,32614,4158,859,143
region-10,2012-02-04 01:00:00,36891,33,0,0,0,0,31837,4108,837,142
region-10,2012-02-04 01:15:00,36906,27,0,0,0,0,31794,4141,853,145
region-10,2012-02-04 01:30:00,36912,30,0,0,0,0,31761,4164,868,149
region-10,2012-02-04 01:45:00,36914,26,0,0,0,0,31709,4199,879,153
region-10,2012-02-04 02:00:00,36916,27,0,0,0,0,31667,4216,906,154
region-10,2012-02-04 02:15:00,36904,40,0,0,0,0,31609,4256,923,156
region-10,2012-02-04 02:30:00,36892,37,0,0,0,0,31544,4294,930,161
region-10,2012-02-04 02:45:00,36887,41,0,0,0,0,31478,4344,940,166
region-10,2012-02-04 03:00:00,36877,38,0,0,0,0,31415,4378,952,170
region-10,2012-02-04 03:15:00,36882,33,0,0,0,0,31352,4428,965,170
region-10,2012-02-04 03:30:00,36877,41,0,0,0,0,31307,4458,980,173
region-10,2012-02-04 03:45:00,36882,32,0,0,0,0,31253,4499,984,178
region-10,2012-02-04 04:00:00,36901,24,0,0,0,0,31200,4552,989,184
region-10,2012-02-04 04:15:00,36909,28,0,0,0,0,31149,4594,1007,187
region-10,2012-02-04 04:30:00,36902,38,0,0,0,0,31108,4624,1020,188
region-10,2012-02-04 04:45:00,36901,40,0,0,0,0,31048,4667,1032,194
region-10,2012-02-04 05:00:00,36896,30,0,0,0,0,30994,4693,1042,197
region-10,2012-02-04 05:15:00,36893,34,0,0,0,0,30938,4726,1067,196
region-10,2012-02-04 05:30:00,36903,26,0,0,0,0,30876,4765,1085,203
region-10,2012-02-04 05:45:00,36901,35,0,0,0,0,30815,4809,1105,207
region-10,2012-02-04 06:00:00,36895,39,0,0,0,0,30763,4844,1115,212
region-10,2012-02-04 06:15:00,36895,32,0,0,0,0,30699,4888,1126,214
region-10,2012-02-04 06:30:00,36900,30,0,0,0,0,30648,4932,1134,216
region-10,2012-02-04 06:45:00,36892,39,0,0,0,0,30609,4949,1153,220
region-10,2012-02-04 07:00:00,36910,26,0,0,0,0,30554,4986,1166,230
region-10,2012-02-04 07:15:00,36902,33,0,0,0,0,30513,5009,1179,234
region-10,2012-02-04 07:30:00,36910,29,0,0,0,0,30468,5038,1198,235
region-10,2012-02-04 07:45:00,36902,32,0,0,0,0,30416,5058,1215,245
region-10,2012-02-04 08:00:00,36901,39,0,0,0,0,30372,5092,1226,250
region-39,2012-02-02 08:15:00,4356,7,0,0,0,4349,14,0,0,0
region-39,2012-02-02 08:30:00,4350,6,0,0,0,4319,37,0,0,0
region-39,2012-02-02 08:45:00,4349,3,0,0,0,4296,55,1,0,0
region-39,2012-02-02 09:00:00,4350,2,0,0,0,4280,71,1,0,0
region-39,2012-02-02 09:15:00,4347,6,0,0,0,4266,86,1,0,0
region-39,2012-02-02 09:30:00,4345,6,0,0,0,4246,104,1,0,0
region-39,2012-02-02 09:45:00,4346,6,0,0,0,4238,113,1,0,0
region-39,2012-02-02 10:00:00,4342,5,0,0,0,4210,136,1,0,0
region-39,2012-02-02 10:15:00,4345,2,0,0,0,4192,153,2,0,0
region-39,2012-02-02 10:30:00,4345,7,0,0,0,4182,168,2,0,0
region-39,2012-02-02 10:45:00,4345,6,0,0,0,4163,185,3,0,0
region-39,2012-02-02 11:00:00,4346,4,0,0,0,4150,195,5,0,0
region-39,2012-02-02 11:15:00,4347,3,0,0,0,4125,219,6,0,0
region-39,2012-02-02 11:30:00,4347,6,0,0,0,4115,231,7,0,0
region-39,2012-02-02 11:45:00,4346,3,0,0,0,4097,243,8,1,0
region-39,2012-02-02 12:00:00,4349,2,0,0,0,4084,256,10,1,0
region-39,2012-02-02 12:15:00,4349,5,0,0,0,4073,269,11,1,0
region-39,2012-02-02 12:30:00,4350,5,0,0,0,4055,286,13,1,0
region-39,2012-02-02 12:45:00,4351,2,0,0,0,4038,301,13,1,0
region-39,2012-02-02 13:00:00,4353,1,0,0,0,4021,318,14,1,0
region-39,2012-02-02 13:15:00,4349,8,0,0,0,4011,330,15,1,0
region-39,2012-02-02 13:30:00,4350,4,0,0,0,3996,340,17,1,0
region-39,2012-02-02 13:45:00,4348,3,0,0,0,3982,348,20,1,0
region-39,2012-02-02 14:00:00,4350,2,0,0,0,3972,355,24,1,0
region-39,2012-02-02 14:15:00,4354,2,0,0,0,3962,367,26,1,0
region-39,2012-02-02 14:30:00,4356,4,0,0,0,3954,378,27,1,0
region-39,2012-02-02 14:45:00,4350,6,0,0,0,3936,391,28,1,0
region-39,2012-02-02 15:00:00,5198,6,115,26,62,4860,512,33,2,0
region-39,2012-02-02 15:15:00,5181,8,113,30,73,4833,537,33,2,0
region-39,2012-02-02 15:30:00,5200,4,114,23,65,4811,558,35,2,0
region-39,2012-02-02 15:45:00,5213,3,101,24,71,4801,570,39,2,0
region-39,2012-02-02 16:00:00,5206,4,111,32,62,4776,596,41,2,0
region-39,2012-02-02 16:15:00,5211,4,105,27,66,4759,608,44,2,0
region-39,2012-02-02 16:30:00,5207,7,107,28,66,4746,620,47,2,0
region-39,2012-02-02 16:45:00,5215,8,107,22,62,4724,638,50,2,0
region-39,2012-02-02 17:00:00,5198,5,127,22,56,4698,658,50,2,0
region-39,2012-02-02 17:15:00,5209,6,100,29,62,4679,669,56,2,0
region-39,2012-02-02 17:30:00,5199,9,102,34,67,4664,687,58,2,0
region-39,2012-02-02 17:45:00,5196,2,108,37,67,4641,707,59,3,0
region-39,2012-02-02 18:00:00,5192,6,122,24,67,4627,721,60,3,0
region-39,2012-02-02 18:15:00,5193,8,120,25,64,4609,735,63,3,0
region-39,2012-02-02 18:30:00,5227,3,91,25,61,4587,749,68,3,0
region-39,2012-02-02 18:45:00,5218,10,113,24,44,4568,769,69,3,0
region-39,2012-02-02 19:00:00,5184,10,122,31,58,4544,787,71,3,0
region-39,2012-02-02 19:15:00,5191,8,125,35,45,4525,804,72,3,0
region-39,2012-02-02 19:30:00,5187,8,128,29,51,4506,812,82,3,0
region-39,2012-02-02 19:45:00,5190,6,115,28,61,4486,824,87,3,0
region-39,2012-02-02 20:00:00,5197,5,107,29,66,4466,845,90,3,0
region-39,2012-02-02 20:15:00,5222,4,97,28,56,4453,860,91,3,0
region-39,2012-02-02 20:30:00,5209,3,103,27,70,4438,878,93,3,0
region-39,2012-02-02 20:45:00,5212,5,114,21,59,4418,889,100,4,0
region-39,2012-02-02 21:00:00,5207,9,109,26,63,4400,902,108,4,0
region-39,2012-02-02 21:15:00,5188,5,113,28,74,4374,916,114,4,0
region-39,2012-02-02 21:30:00,5196,6,119,27,61,4362,925,118,4,0
region-39,2012-02-02 21:45:00,5200,6,105,38,61,4353,931,122,4,0
region-39,2012-02-02 22:00:00,5214,7,108,26,51,4334,943,124,5,0
region-39,2012-02-02 22:15:00,5213,7,111,24,54,4326,953,124,6,0
region-39,2012-02-02 22:30:00,5190,5,120,24,69,4301,972,127,8,0
region-39,2012-02-02 22:45:00,5215,4,110,24,56,4277,994,130,8,0
region-39,2012-02-02 23:00:00,5208,2,103,37,56,4256,1011,131,8,0
region-39,2012-02-02 23:15:00,5209,5,115,26,53,4241,1022,136,9,0
region-39,2012-02-02 23:30:00,5193,7,128,26,57,4226,1036,140,9,0
region-39,2012-02-02 23:45:00,5206,7,109,29,60,4212,1046,144,9,0
region-39,2012-02-03 00:00:00,5205,5,102,26,67,4185,1059,150,11,0
region-39,2012-02-03 00:15:00,5193,4,123,33,58,4175,1073,151,12,0
region-39,2012-02-03 00:30:00,5195,3,119,27,70,4161,1084,156,13,0
region-39,2012-02-03 00:45:00,5190,3,123,28,70,4145,1094,162,13,0
region-39,2012-02-03 01:00:00,5206,5,121,25,58,4126,1106,170,13,0
region-39,2012-02-03 01:15:00,5207,8,113,28,60,4102,1128,172,14,0
region-39,2012-02-03 01:30:00,5212,6,105,38,49,4081,1141,173,15,0
region-39,2012-02-03 01:45:00,5191,7,114,25,71,4064,1151,177,16,0
region-39,2012-02-03 02:00:00,4349,6,0,0,0,3262,935,144,14,0
region-39,2012-02-03 02:15:00,4348,2,0,0,0,3248,944,143,15,0
region-39,2012-02-03 02:30:00,4346,6,0,0,0,3238,951,148,15,0
region-39,2012-02-03 02:45:00,4348,3,0,0,0,3219,964,152,16,0
region-39,2012-02-03 03:00:00,4345,7,0,0,0,3205,977,154,15,1
region-39,2012-02-03 03:15:00,4345,4,0,0,0,3182,989,161,16,1
region-39,2012-02-03 03:30:00,4345,4,0,0,0,3172,993,167,16,1
region-39,2012-02-03 03:45:00,4344,6,0,0,0,3154,1008,170,17,1
region-39,2012-02-03 04:00:00,4348,4,0,0,0,3143,1019,170,19,1
region-39,2012-02-03 04:15:00,4350,3,0,0,0,3137,1021,175,19,1
region-39,2012-02-03 04:30:00,4349,4,0,0,0,3116,1039,177,20,1
region-39,2012-02-03 04:45:00,4351,1,0,0,0,3104,1044,182,21,1
region-39,2012-02-03 05:00:00,4352,5,0,0,0,3092,1055,188,21,1
region-39,2012-02-03 05:15:00,4350,6,0,0,0,3085,1058,191,21,1
region-39,2012-02-03 05:30:00,4347,5,0,0,0,3068,1069,193,21,1
region-39,2012-02-03 05:45:00,4347,5,0,0,0,3062,1073,194,22,1
region-39,2012-02-03 06:00:00,4342,9,0,0,0,3056,1073,198,23,1
region-39,2012-02-03 06:15:00,4343,4,0,0,0,3039,1083,197,26,2
region-39,2012-02-03 06:30:00,4344,3,0,0,0,3026,1092,200,27,2
region-39,2012-02-03 06:45:00,4349,5,0,0,0,3011,1111,203,27,2
region-39,2012-02-03 07:00:00,4350,3,0,0,0,2988,1127,207,29,2
region-39,2012-02-03 07:15:00,4351,3,0,0,0,2976,1134,212,30,2
region-39,2012-02-03 07:30:00,4355,1,0,0,0,2966,1142,214,31,3
region-39,2012-02-03 07:45:00,4353,5,0,0,0,2958,1149,217,31,3
region-39,2012-02-03 08:00:00,4352,5,0,0,0,2938,1160,225,31,3
region-39,2012-02-03 08:15:00,4347,8,0,0,0,2928,1159,234,31,3
region-39,2012-02-03 08:30:00,4344,4,0,0,0,2912,1165,235,33,3
region-39,2012-02-03 08:45:00,4340,8,0,0,0,2900,1172,240,33,3
region-39,2012-02-03 09:00:00,4344,3,0,0,0,2880,1186,243,35,3
region-39,2012-02-03 09:15:00,4348,3,0,0,0,2875,1191,245,36,4
region-39,2012-02-03 09:30:00,4352,2,0,0,0,2868,1195,251,36,4
region-39,2012-02-03 09:45:00,4353,4,0,0,0,2860,1202,254,37,4
region-39,2012-02-03 10:00:00,4350,4,0,0,0,2849,1208,255,38,4
region-39,2012-02-03 10:15:00,4352,2,0,0,0,2834,1222,257,36,5
region-39,2012-02-03 10:30:00,4348,6,0,0,0,2820,1229,264,36,5
region-39,2012-02-03 10:45:00,4347,4,0,0,0,2800,1236,271,39,5
region-39,2012-02-03 11:00:00,4342,6,0,0,0,2781,1243,279,40,5
region-39,2012-02-03 11:15:00,4344,5,0,0,0,2776,1246,280,42,5
region-39,2012-02-03 11:30:00,4348,3,0,0,0,2759,1261,282,43,6
region-39,2012-02-03 11:45:00,4347,6,0,0,0,2752,1269,282,44,6
region-39,2012-02-03 12:00:00,4346,5,0,0,0,2743,1272,286,44,6
region-39,2012-02-03 12:15:00,4346,5,0,0,0,2730,1278,293,44,6
region-39,2012-02-03 12:30:00,4347,5,0,0,0,2724,1279,296,47,6
region-39,2012-02-03 12:45:00,4344,7,0,0,0,2705,1295,298,47,6
region-39,2012-02-03 13:00:00,4340,6,0,0,0,2691,1299,301,48,7
region-39,2012-02-03 13:15:00,4339,6,0,0,0,2682,1303,304,49,7
region-39,2012-02-03 13:30:00,4339,7,0,0,0,2672,1307,307,53,7
region-39,2012-02-03 13:45:00,4341,5,0,0,0,2667,1306,310,56,7
region-39,2012-02-03 14:00:00,4345,5,0,0,0,2664,1305,316,58,7
region-39,2012-02-03 14:15:00,4344,7,0,0,0,2647,1318,321,58,7
region-39,2012-02-03 14:30:00,4341,6,0,0,0,2640,1314,328,58,7
region-39,2012-02-03 14:45:00,4343,4,0,0,0,2622,1330,329,59,7
region-39,2012-02-03 15:00:00,5179,8,114,30,75,3255,1665,400,76,10
region-39,2012-02-03 15:15:00,5185,6,113,31,70,3246,1666,406,77,10
region-39,2012-02-03 15:30:00,5201,6,118,28,55,3230,1677,410,81,10
region-39,2012-02-03 15:45:00,5200,6,118,28,55,3220,1682,412,83,10
region-39,2012-02-03 16:00:00,5212,10,89,37,59,3208,1682,421,86,10
region-39,2012-02-03 16:15:00,5198,8,100,33,67,3192,1690,425,88,11
region-39,2012-02-03 16:30:00,5218,5,96,27,61,3179,1697,430,90,11
region-39,2012-02-03 16:45:00,5191,8,118,31,62,3169,1706,430,94,11
region-39,2012-02-03 17:00:00,5187,5,121,31,65,3156,1710,438,94,11
region-39,2012-02-03 17:15:00,5208,6,132,21,43,3144,1718,441,95,12
region-39,2012-02-03 17:30:00,5174,4,116,25,86,3128,1723,447,95,12
region-39,2012-02-03 17:45:00,5196,9,113,37,56,3112,1741,451,94,13
region-39,2012-02-03 18:00:00,5201,7,125,16,59,3100,1745,453,96,14
region-39,2012-02-03 18:15:00,5201,2,95,36,68,3084,1744,464,96,14
region-39,2012-02-03 18:30:00,5190,3,125,25,67,3072,1752,475,97,14
region-39,2012-02-03 18:45:00,5203,5,125,31,49,3064,1758,477,100,14
region-39,2012-02-03 19:00:00,5221,10,96,26,62,3055,1760,484,101,15
region-39,2012-02-03 19:15:00,5192,8,114,28,66,3040,1765,488,99,16
region-39,2012-02-03 19:30:00,5211,4,107,25,57,3029,1764,493,102,16
region-39,2012-02-03 19:45:00,5208,5,122,31,43,3017,1777,496,103,16
region-39,2012-02-03 20:00:00,5198,8,111,28,64,3009,1777,504,103,16
region-39,2012-02-03 20:15:00,5212,6,104,29,59,3001,1779,510,105,15
region-39,2012-02-03 20:30:00,5212,5,103,31,57,2989,1777,519,108,15
region-39,2012-02-03 20:45:00,5220,5,93,28,63,2982,1778,525,109,15
region-39,2012-02-03 21:00:00,5172,11,123,30,72,2969,1785,527,109,18
region-39,2012-02-03 21:15:00,5198,4,102,30,70,2959,1791,525,111,18
region-39,2012-02-03 21:30:00,5215,3,107,35,47,2945,1797,535,112,18
region-39,2012-02-03 21:45:00,5217,5,107,26,59,2940,1804,538,113,19
region-39,2012-02-03 22:00:00,5186,7,118,36,67,2929,1808,544,114,19
region-39,2012-02-03 22:15:00,5203,6,117,21,64,2919,1809,548,116,19
region-39,2012-02-03 22:30:00,5220,10,100,19,61,2900,1821,553,117,19
region-39,2012-02-03 22:45:00,5206,8,105,31,52,2884,1818,561,120,19
region-39,2012-02-03 23:00:00,5189,6,118,32,58,2873,1818,572,121,19
region-39,2012-02-03 23:15:00,5224,6,98,23,54,2863,1822,574,127,19
region-39,2012-02-03 23:30:00,5193,7,116,38,54,2855,1827,574,132,20
region-39,2012-02-03 23:45:00,5214,4,108,21,59,2843,1829,577,137,20
region-39,2012-02-04 00:00:00,5183,6,126,25,69,2838,1830,581,137,23
region-39,2012-02-04 00:15:00,5212,7,102,25,64,2830,1832,583,142,23
region-39,2012-02-04 00:30:00,5201,5,121,25,57,2819,1838,585,145,22
region-39,2012-02-04 00:45:00,5190,5,111,21,80,2803,1842,591,148,23
region-39,2012-02-04 01:00:00,5227,2,108,23,47,2789,1848,599,146,25
region-39,2012-02-04 01:15:00,5204,1,120,23,64,2781,1856,601,148,26
region-39,2012-02-04 01:30:00,5199,6,113,31,66,2770,1858,608,151,28
region-39,2012-02-04 01:45:00,5208,5,115,20,66,2760,1855,619,152,28
region-39,2012-02-04 02:00:00,4353,3,0,0,0,2192,1501,518,124,21
region-39,2012-02-04 02:15:00,4347,6,0,0,0,2181,1502,525,123,22
region-39,2012-02-04 02:30:00,4341,8,0,0,0,2172,1497,534,123,23
region-39,2012-02-04 02:45:00,4342,6,0,0,0,2161,1499,541,124,23
region-39,2012-02-04 03:00:00,4344,2,0,0,0,2150,1503,545,125,23
region-39,2012-02-04 03:15:00,4343,2,0,0,0,2147,1496,553,126,23
region-39,2012-02-04 03:30:00,4344,5,0,0,0,2146,1500,553,127,23
region-39,2012-02-04 03:45:00,4347,6,0,0,0,2138,1509,556,126,24
region-39,2012-02-04 04:00:00,4349,3,0,0,0,2131,1511,554,132,24
region-39,2012-02-04 04:15:00,4349,3,0,0,0,2123,1510,561,134,24
region-39,2012-02-04 04:30:00,4350,6,0,0,0,2114,1517,562,137,26
region-39,2012-02-04 04:45:00,4350,2,0,0,0,2106,1515,569,136,26
region-39,2012-02-04 05:00:00,4352,4,0,0,0,2101,1518,570,141,26
region-39,2012-02-04 05:15:00,4354,0,0,0,0,2090,1521,576,141,26
region-39,2012-02-04 05:30:00,4350,5,0,0,0,2079,1528,580,142,26
region-39,2012-02-04 05:45:00,4353,2,0,0,0,2073,1528,585,143,26
region-39,2012-02-04 06:00:00,4353,3,0,0,0,2066,1534,586,143,27
region-39,2012-02-04 06:15:00,4351,6,0,0,0,2056,1540,590,144,27
region-39,2012-02-04 06:30:00,4349,5,0,0,0,2046,1537,594,149,28
region-39,2012-02-04 06:45:00,4344,6,0,0,0,2038,1534,600,149,29
region-39,2012-02-04 07:00:00,4344,4,0,0,0,2031,1540,597,149,31
region-39,2012-02-04 07:15:00,4346,3,0,0,0,2021,1543,603,151,31
region-39,2012-02-04 07:30:00,4347,7,0,0,0,2007,1553,613,149,32
region-39,2012-02-04 07:45:00,4346,5,0,0,0,2001,1549,619,150,32
region-39,2012-02-04 08:00:00,4339,9,0,0,0,1992,1552,620,152,32
region-38,2012-02-02 08:15:00,4306,6,0,0,0,4300,12,0,0,0
region-38,2012-02-02 08:30:00,4300,6,0,0,0,4281,25,0,0,0
region-38,2012-02-02 08:45:00,4295,6,0,0,0,4254,47,0,0,0
region-38,2012-02-02 09:00:00,4294,3,0,0,0,4226,71,0,0,0
region-38,2012-02-02 09:15:00,4294,2,0,0,0,4206,90,0,0,0
region-38,2012-02-02 09:30:00,4293,4,0,0,0,4189,107,1,0,0
region-38,2012-02-02 09:45:00,4292,7,0,0,0,4177,121,1,0,0
region-38,2012-02-02 10:00:00,4294,6,0,0,0,4157,140,3,0,0
region-38,2012-02-02 10:15:00,4295,2,0,0,0,4141,152,4,0,0
region-38,2012-02-02 10:30:00,4303,1,0,0,0,4125,175,4,0,0
region-38,2012-02-02 10:45:00,4298,8,0,0,0,4108,194,4,0,0
region-38,2012-02-02 11:00:00,4300,2,0,0,0,4085,212,5,0,0
region-38,2012-02-02 11:15:00,4297,5,0,0,0,4067,230,5,0,0
region-38,2012-02-02 11:30:00,4297,4,0,0,0,4045,250,6,0,0
region-38,2012-02-02 11:45:00,4298,3,0,0,0,4033,261,7,0,0
region-38,2012-02-02 12:00:00,4890,8,74,16,46,4707,318,9,0,0
region-38,2012-02-02 12:15:00,4891,8,70,20,42,4686,336,9,0,0
region-38,2012-02-02 12:30:00,4894,6,76,17,39,4667,355,10,0,0
region-38,2012-02-02 12:45:00,4896,4,71,20,38,4644,375,10,0,0
region-38,2012-02-02 13:00:00,5168,3,108,37,66,4950,417,15,0,0
region-38,2012-02-02 13:15:00,5169,8,119,30,66,4943,433,16,0,0
region-38,2012-02-02 13:30:00,5159,5,119,29,79,4917,456,18,0,0
region-38,2012-02-02 13:45:00,5193,7,102,32,56,4891,481,18,0,0
region-38,2012-02-02 14:00:00,5176,7,114,30,58,4870,495,20,0,0
region-38,2012-02-02 14:15:00,5187,4,104,28,61,4844,518,21,1,0
region-38,2012-02-02 14:30:00,5180,8,113,30,60,4836,531,23,1,0
region-38,2012-02-02 14:45:00,5184,4,105,29,68,4821,543,25,1,0
region-38,2012-02-02 15:00:00,5184,13,102,23,66,4804,557,26,1,0
region-38,2012-02-02 15:15:00,5189,4,104,27,56,4779,573,27,1,0
region-38,2012-02-02 15:30:00,5175,3,109,30,64,4762,590,28,1,0
region-38,2012-02-02 15:45:00,5165,3,117,30,68,4744,607,31,1,0
region-38,2012-02-02 16:00:00,5209,9,104,24,44,4733,623,33,1,0
region-38,2012-02-02 16:15:00,5165,8,112,33,72,4708,646,35,1,0
region-38,2012-02-02 16:30:00,5193,4,108,28,53,4682,663,40,1,0
region-38,2012-02-02 16:45:00,5182,3,119,23,58,4663,678,43,1,0
region-38,2012-02-02 17:00:00,5183,6,105,30,62,4644,695,46,1,0
region-38,2012-02-02 17:15:00,5169,5,141,27,51,4639,703,50,1,0
region-38,2012-02-02 17:30:00,5176,4,111,38,65,4615,723,55,1,0
region-38,2012-02-02 17:45:00,5186,2,114,27,61,4604,729,56,1,0
region-38,2012-02-02 18:00:00,5217,3,90,20,63,4591,740,61,1,0
region-38,2012-02-02 18:15:00,5169,8,126,21,73,4579,750,67,1,0
region-38,2012-02-02 18:30:00,5170,7,115,29,69,4548,770,71,1,0
region-38,2012-02-02 18:45:00,5188,3,115,27,54,4525,786,74,2,0
region-38,2012-02-02 19:00:00,5177,4,114,33,61,4509,803,75,2,0
region-38,2012-02-02 19:15:00,5183,4,118,29,56,4484,829,75,2,0
region-38,2012-02-02 19:30:00,5181,8,105,28,67,4466,841,80,2,0
region-38,2012-02-02 19:45:00,5155,6,128,28,71,4441,860,85,2,0
region-38,2012-02-02 20:00:00,5177,8,114,24,62,4422,874,87,2,0
region-38,2012-02-02 20:15:00,5185,6,111,20,60,4403,885,91,3,0
region-38,2012-02-02 20:30:00,5169,6,122,28,62,4390,898,96,3,0
region-38,2012-02-02 20:45:00,5189,5,111,20,64,4377,909,99,4,0
region-38,2012-02-02 21:00:00,5176,5,115,28,65,4365,918,102,4,0
region-38,2012-02-02 21:15:00,5169,6,115,33,69,4349,933,106,4,0
region-38,2012-02-02 21:30:00,5201,6,109,15,60,4318,961,108,4,0
region-38,2012-02-02 21:45:00,5160,8,114,40,66,4303,969,111,5,0
region-38,2012-02-02 22:00:00,5182,7,118,28,54,4290,976,118,5,0
region-38,2012-02-02 22:15:00,5181,10,115,21,59,4273,984,123,6,0
region-38,2012-02-02 22:30:00,5187,10,96,27,65,4262,987,130,6,0
region-38,2012-02-02 22:45:00,5160,5,126,30,57,4239,1000,133,6,0
region-38,2012-02-02 23:00:00,4584,4,35,9,18,3638,888,118,6,0
region-38,2012-02-02 23:15:00,4584,11,36,7,17,3627,901,121,6,0
region-38,2012-02-02 23:30:00,4601,1,22,7,20,3605,916,123,7,0
region-38,2012-02-02 23:45:00,4581,2,35,9,30,3591,929,129,8,0
region-38,2012-02-03 00:00:00,4299,3,0,0,0,3301,877,118,6,0
region-38,2012-02-03 00:15:00,4301,3,0,0,0,3283,894,121,6,0
region-38,2012-02-03 00:30:00,4303,3,0,0,0,3267,909,123,7,0
region-38,2012-02-03 00:45:00,4299,5,0,0,0,3256,913,127,8,0
region-38,2012-02-03 01:00:00,4304,2,0,0,0,3240,925,133,8,0
region-38,2012-02-03 01:15:00,4301,5,0,0,0,3224,935,138,9,0
region-38,2012-02-03 01:30:00,4294,9,0,0,0,3210,938,146,9,0
region-38,2012-02-03 01:45:00,4295,4,0,0,0,3195,946,149,9,0
region-38,2012-02-03 02:00:00,4297,3,0,0,0,3185,955,150,10,0
region-38,2012-02-03 02:15:00,4295,4,0,0,0,3174,961,152,12,0
region-38,2012-02-03 02:30:00,4301,1,0,0,0,3166,967,156,13,0
region-38,2012-02-03 02:45:00,4298,5,0,0,0,3151,978,160,13,1
region-38,2012-02-03 03:00:00,4297,4,0,0,0,3131,990,165,14,1
region-38,2012-02-03 03:15:00,4297,5,0,0,0,3118,1001,167,15,1
region-38,2012-02-03 03:30:00,4299,3,0,0,0,3103,1013,170,15,1
region-38,2012-02-03 03:45:00,4298,3,0,0,0,3096,1015,172,17,1
region-38,2012-02-03 04:00:00,4300,4,0,0,0,3088,1021,177,17,1
region-38,2012-02-03 04:15:00,4300,3,0,0,0,3074,1031,179,18,1
region-38,2012-02-03 04:30:00,4293,9,0,0,0,3068,1035,178,20,1
region-38,2012-02-03 04:45:00,4293,4,0,0,0,3049,1045,181,21,1
region-38,2012-02-03 05:00:00,4292,6,0,0,0,3033,1058,183,23,1
region-38,2012-02-03 05:15:00,4291,6,0,0,0,3019,1069,184,24,1
region-38,2012-02-03 05:30:00,4291,5,0,0,0,3006,1073,191,25,1
region-38,2012-02-03 05:45:00,4296,4,0,0,0,2994,1084,196,25,1
region-38,2012-02-03 06:00:00,4298,2,0,0,0,2979,1094,200,26,1
region-38,2012-02-03 06:15:00,4298,5,0,0,0,2971,1100,205,26,1
region-38,2012-02-03 06:30:00,4296,7,0,0,0,2959,1107,210,26,1
region-38,2012-02-03 06:45:00,4293,7,0,0,0,2946,1111,215,27,1
region-38,2012-02-03 07:00:00,4297,0,0,0,0,2934,1117,215,30,1
region-38,2012-02-03 07:15:00,4299,3,0,0,0,2928,1123,216,34,1
region-38,2012-02-03 07:30:00,4296,5,0,0,0,2915,1132,218,35,1
region-38,2012-02-03 07:45:00,4297,7,0,0,0,2900,1144,224,34,2
region-38,2012-02-03 08:00:00,4291,8,0,0,0,2890,1143,228,36,2
region-38,2012-02-03 08:15:00,4294,4,0,0,0,2878,1150,232,36,2
region-38,2012-02-03 08:30:00,4295,4,0,0,0,2869,1154,238,36,2
region-38,2012-02-03 08:45:00,4295,6,0,0,0,2864,1158,240,37,2
region-38,2012-02-03 09:00:00,4294,3,0,0,0,2847,1167,243,38,2
region-38,2012-02-03 09:15:00,4301,0,0,0,0,2837,1177,246,38,3
region-38,2012-02-03 09:30:00,4303,5,0,0,0,2834,1182,249,39,4
region-38,2012-02-03 09:45:00,4301,3,0,0,0,2817,1189,255,39,4
region-38,2012-02-03 10:00:00,4301,2,0,0,0,2807,1194,257,41,4
region-38,2012-02-03 10:15:00,4300,4,0,0,0,2796,1203,258,43,4
region-38,2012-02-03 10:30:00,4298,4,0,0,0,2777,1213,264,43,5
region-38,2012-02-03 10:45:00,4302,1,0,0,0,2765,1225,263,45,5
region-38,2012-02-03 11:00:00,4304,3,0,0,0,2758,1235,263,45,6
region-38,2012-02-03 11:15:00,4299,7,0,0,0,2751,1235,267,47,6
