time,regionold,pol1,pol2,pol3,pol4,pol5,act1,act2,act3,act4,act5,expected,reported,order,size,erspreadmax,erspreadmin,sizepol,sumnumconnections,avnumconn,lat,lon,region
2012-02-03 03:30:00,region-35,3948,1231,210,20,1,5192,5,111,31,71,2750,2723,1,10000,0,27,5410,194903,36.0264325323,9.43502435,-155.51554,s-35
2012-02-03 03:45:00,region-35,3928,1245,216,21,1,5217,3,114,21,56,2750,2727,1,10000,0,23,5411,193507,35.7617815561,9.43502435,-155.51554,s-35
2012-02-03 04:00:00,region-35,3157,993,172,15,1,4336,2,0,0,0,2750,1651,1,10000,0,1099,4338,66530,15.336560627,9.43502435,-155.51554,s-35
2012-02-03 04:15:00,region-35,3142,1007,176,15,1,4335,6,0,0,0,2750,1652,1,10000,0,1098,4341,66066,15.2190739461,9.43502435,-155.51554,s-35
2012-02-03 04:30:00,region-35,3128,1014,180,15,1,4333,5,0,0,0,2750,1651,1,10000,0,1099,4338,66765,15.3907330567,9.43502435,-155.51554,s-35
2012-02-03 04:45:00,region-35,3113,1020,186,15,1,4331,4,0,0,0,2750,1649,1,10000,0,1101,4335,66347,15.3049596309,9.43502435,-155.51554,s-35
2012-02-03 05:00:00,region-35,3111,1022,187,16,1,4332,5,0,0,0,0,1650,1,10000,1650,0,4337,65880,15.1902236569,9.43502435,-155.51554,s-35
2012-02-03 05:15:00,region-35,3102,1029,187,17,1,4329,7,0,0,0,0,1648,1,10000,1648,0,4336,67288,15.5184501845,9.43502435,-155.51554,s-35
2012-02-03 05:30:00,region-35,3093,1034,186,19,1,4330,3,0,0,0,0,1648,1,10000,1648,0,4333,65767,15.1781675514,9.43502435,-155.51554,s-35
2012-02-03 05:45:00,region-35,3069,1053,191,19,1,4328,5,0,0,0,0,1650,1,10000,1650,0,4333,67017,15.4666512809,9.43502435,-155.51554,s-35
2012-02-03 06:00:00,region-35,3054,1067,193,20,1,4334,1,0,0,0,0,1652,1,10000,1652,0,4335,66054,15.2373702422,9.43502435,-155.51554,s-35
2012-02-03 06:15:00,region-35,3045,1074,198,21,1,4337,2,0,0,0,0,1653,1,10000,1653,0,4339,66293,15.2784051625,9.43502435,-155.51554,s-35
2012-02-03 06:30:00,region-35,3033,1083,201,21,2,4332,8,0,0,0,0,1652,1,10000,1652,0,4340,65795,15.1601382488,9.43502435,-155.51554,s-35
2012-02-03 06:45:00,region-35,3021,1090,201,21,2,4329,6,0,0,0,0,1647,1,10000,1647,0,4335,67419,15.5522491349,9.43502435,-155.51554,s-35
2012-02-03 07:00:00,region-35,3012,1093,204,21,2,4322,10,0,0,0,0,1645,1,10000,1645,0,4332,65992,15.2336103416,9.43502435,-155.51554,s-35
2012-02-03 07:15:00,region-35,2995,1100,203,21,3,4317,5,0,0,0,0,1636,1,10000,1636,0,4322,65926,15.2535863026,9.43502435,-155.51554,s-35
2012-02-03 07:30:00,region-35,2987,1107,209,20,4,4325,2,0,0,0,0,1641,1,10000,1641,0,4327,66498,15.368153455,9.43502435,-155.51554,s-35
2012-02-03 07:45:00,region-35,2979,1113,219,21,4,4334,2,0,0,0,0,1649,1,10000,1649,0,4336,65914,15.2015682657,9.43502435,-155.51554,s-35
2012-02-03 08:00:00,region-35,2967,1124,220,23,4,4335,3,0,0,0,0,1651,1,10000,1651,0,4338,65866,15.183494698,9.43502435,-155.51554,s-35
2012-02-03 08:15:00,region-35,2960,1126,227,23,4,4336,4,0,0,0,0,1651,1,10000,1651,0,4340,67028,15.4442396313,9.43502435,-155.51554,s-35
2012-02-03 08:30:00,region-35,2947,1134,230,24,4,4337,2,0,0,0,0,1650,1,10000,1650,0,4339,67233,15.4950449412,9.43502435,-155.51554,s-35
2012-02-03 08:45:00,region-35,2939,1138,232,25,4,4334,4,0,0,0,0,1649,1,10000,1649,0,4338,67413,15.5401106501,9.43502435,-155.51554,s-35
2012-02-03 09:00:00,region-35,2928,1143,235,26,4,4335,1,0,0,0,0,1646,1,10000,1646,0,4336,66944,15.4391143911,9.43502435,-155.51554,s-35
2012-02-03 09:15:00,region-35,2922,1143,243,28,4,4333,7,0,0,0,0,1649,1,10000,1649,0,4340,66751,15.3804147465,9.43502435,-155.51554,s-35
2012-02-03 09:30:00,region-35,2911,1142,249,30,4,4334,2,0,0,0,0,1647,1,10000,1647,0,4336,65860,15.1891143911,9.43502435,-155.51554,s-35
2012-02-03 09:45:00,region-35,2899,1151,252,32,4,4332,6,0,0,0,0,1651,1,10000,1651,0,4338,65694,15.1438450899,9.43502435,-155.51554,s-35
2012-02-03 10:00:00,region-35,2883,1162,256,32,4,4334,3,0,0,0,0,1649,1,10000,1649,0,4337,64958,14.9776343094,9.43502435,-155.51554,s-35
2012-02-03 10:15:00,region-35,2871,1168,260,34,4,4335,2,0,0,0,0,1650,1,10000,1650,0,4337,66075,15.2351856122,9.43502435,-155.51554,s-35
2012-02-03 10:30:00,region-35,2867,1163,268,35,4,4330,7,0,0,0,0,1649,1,10000,1649,0,4337,66348,15.2981323496,9.43502435,-155.51554,s-35
2012-02-03 10:45:00,region-35,2848,1169,275,36,4,4330,2,0,0,0,0,1648,1,10000,1648,0,4332,66302,15.3051708218,9.43502435,-155.51554,s-35
2012-02-03 11:00:00,region-35,2838,1181,274,39,4,4335,1,0,0,0,0,1650,1,10000,1650,0,4336,67547,15.5781826568,9.43502435,-155.51554,s-35
2012-02-03 11:15:00,region-35,2834,1180,278,41,4,4333,4,0,0,0,0,1649,1,10000,1649,0,4337,67401,15.540926908,9.43502435,-155.51554,s-35
2012-02-03 11:30:00,region-35,2827,1182,283,42,4,4336,2,0,0,0,0,1650,1,10000,1650,0,4338,67166,15.4831719686,9.43502435,-155.51554,s-35
2012-02-03 11:45:00,region-35,2822,1187,286,41,5,4337,4,0,0,0,0,1652,1,10000,1652,0,4341,66402,15.2964754665,9.43502435,-155.51554,s-35
2012-02-03 12:00:00,region-35,2809,1196,288,41,5,4335,4,0,0,0,0,1650,1,10000,1650,0,4339,65556,15.1085503572,9.43502435,-155.51554,s-35
2012-02-03 12:15:00,region-35,2797,1205,287,44,5,4334,4,0,0,0,0,1650,1,10000,1650,0,4338,66078,15.2323651452,9.43502435,-155.51554,s-35
2012-02-03 12:30:00,region-35,2779,1217,289,45,5,4328,7,0,0,0,0,1650,1,10000,1650,0,4335,66111,15.2505190311,9.43502435,-155.51554,s-35
2012-02-03 12:45:00,region-35,2763,1224,290,47,5,4324,5,0,0,0,0,1648,1,10000,1648,0,4329,65991,15.2439362439,9.43502435,-155.51554,s-35
2012-02-03 13:00:00,region-35,2755,1228,295,48,5,4330,1,0,0,0,0,1649,1,10000,1649,0,4331,68240,15.7561764027,9.43502435,-155.51554,s-35
2012-02-03 13:15:00,region-35,2748,1232,303,50,6,4334,5,0,0,0,0,1653,1,10000,1653,0,4339,67424,15.5390643005,9.43502435,-155.51554,s-35
2012-02-03 13:30:00,region-35,2733,1243,306,50,6,4331,7,0,0,0,0,1649,1,10000,1649,0,4338,66881,15.4174734901,9.43502435,-155.51554,s-35
2012-02-03 13:45:00,region-35,2721,1247,311,52,6,4331,6,0,0,0,0,1649,1,10000,1649,0,4337,67869,15.6488356006,9.43502435,-155.51554,s-35
2012-02-03 14:00:00,region-35,2707,1256,312,53,6,4328,6,0,0,0,0,1647,1,10000,1647,0,4334,64943,14.9845408399,9.43502435,-155.51554,s-35
2012-02-03 14:15:00,region-35,2693,1264,313,55,7,4331,1,0,0,0,0,1648,1,10000,1648,0,4332,65455,15.1096491228,9.43502435,-155.51554,s-35
2012-02-03 14:30:00,region-35,2692,1266,317,56,7,4332,6,0,0,0,0,1650,1,10000,1650,0,4338,66893,15.4202397418,9.43502435,-155.51554,s-35
2012-02-03 14:45:00,region-35,2677,1273,319,57,7,4331,2,0,0,0,0,1649,1,10000,1649,0,4333,65994,15.2305561966,9.43502435,-155.51554,s-35
2012-02-03 15:00:00,region-35,2669,1279,325,58,7,4331,7,0,0,0,0,1653,1,10000,1653,0,4338,65679,15.1403872752,9.43502435,-155.51554,s-35
2012-02-03 15:15:00,region-35,2661,1278,328,59,8,4330,4,0,0,0,0,1651,1,10000,1651,0,4334,67336,15.5366866636,9.43502435,-155.51554,s-35
2012-02-03 15:30:00,region-35,2653,1288,328,60,8,4335,2,0,0,0,0,1652,1,10000,1652,0,4337,66165,15.2559372838,9.43502435,-155.51554,s-35
2012-02-03 15:45:00,region-35,2645,1293,330,64,8,4334,6,0,0,0,0,1652,1,10000,1652,0,4340,65861,15.1753456221,9.43502435,-155.51554,s-35
2012-02-03 16:00:00,region-35,2632,1300,330,65,9,4331,5,0,0,0,0,1653,1,10000,1653,0,4336,65666,15.1443726937,9.43502435,-155.51554,s-35
2012-02-03 16:15:00,region-35,2625,1297,337,66,9,4330,4,0,0,0,0,1650,1,10000,1650,0,4334,66788,15.4102445778,9.43502435,-155.51554,s-35
2012-02-03 16:30:00,region-35,2611,1308,339,67,9,4330,4,0,0,0,0,1648,1,10000,1648,0,4334,65855,15.1949700046,9.43502435,-155.51554,s-35
2012-02-03 16:45:00,region-35,2588,1328,340,68,9,4332,1,0,0,0,0,1649,1,10000,1649,0,4333,67607,15.6028156012,9.43502435,-155.51554,s-35
2012-02-03 17:00:00,region-35,3199,1685,428,91,12,5205,2,116,28,64,2750,2729,1,10000,0,21,5415,193179,35.6747922438,9.43502435,-155.51554,s-35
2012-02-03 17:15:00,region-35,3183,1698,433,93,12,5214,10,116,23,56,2750,2732,1,10000,0,18,5419,192703,35.5606200406,9.43502435,-155.51554,s-35
2012-02-03 17:30:00,region-35,3166,1699,441,94,12,5203,7,107,28,67,2750,2725,1,10000,0,25,5412,191720,35.4249815225,9.43502435,-155.51554,s-35
2012-02-03 17:45:00,region-35,3157,1696,448,95,13,5199,7,114,31,58,2750,2724,1,10000,0,26,5409,193485,35.7709373267,9.43502435,-155.51554,s-35
2012-02-03 18:00:00,region-35,3140,1705,451,98,13,5197,6,122,26,56,2750,2721,1,10000,0,29,5407,193828,35.8476049565,9.43502435,-155.51554,s-35
2012-02-03 18:15:00,region-35,3119,1723,454,100,13,5215,7,111,29,47,2750,2724,1,10000,0,26,5409,193360,35.7478276946,9.43502435,-155.51554,s-35
2012-02-03 18:30:00,region-35,3106,1730,461,100,13,5177,8,133,32,60,2750,2724,1,10000,0,26,5410,191732,35.4402957486,9.43502435,-155.51554,s-35
2012-02-03 18:45:00,region-35,3092,1731,468,104,13,5181,8,124,23,72,2750,2723,1,10000,0,27,5408,193514,35.7829142012,9.43502435,-155.51554,s-35
2012-02-03 19:00:00,region-35,3076,1736,476,107,13,5202,3,119,24,60,2750,2723,1,10000,0,27,5408,193331,35.7490754438,9.43502435,-155.51554,s-35
2012-02-03 19:15:00,region-35,3065,1742,482,108,13,5193,6,118,27,66,2750,2722,1,10000,0,28,5410,192716,35.622181146,9.43502435,-155.51554,s-35
2012-02-03 19:30:00,region-35,3046,1753,486,110,13,5212,7,109,25,55,2750,2722,1,10000,0,28,5408,194241,35.9173446746,9.43502435,-155.51554,s-35
2012-02-03 19:45:00,region-35,3039,1757,490,112,13,5208,4,105,23,71,2750,2724,1,10000,0,26,5411,192391,35.5555350213,9.43502435,-155.51554,s-35
2012-02-03 20:00:00,region-35,3025,1760,500,111,14,5195,3,112,35,65,2750,2725,1,10000,0,25,5410,194848,36.0162661738,9.43502435,-155.51554,s-35
2012-02-03 20:15:00,region-35,3014,1763,507,110,15,5186,9,115,34,65,2750,2724,1,10000,0,26,5409,190561,35.2303568127,9.43502435,-155.51554,s-35
2012-02-03 20:30:00,region-35,3002,1770,510,110,15,5214,7,115,20,51,2750,2722,1,10000,0,28,5407,195530,36.1623820973,9.43502435,-155.51554,s-35
2012-02-03 20:45:00,region-35,2995,1771,513,112,16,5211,6,112,23,55,2750,2722,1,10000,0,28,5407,196088,36.2655816534,9.43502435,-155.51554,s-35
2012-02-03 21:00:00,region-35,2974,1786,517,114,16,5184,8,116,28,71,2750,2719,1,10000,0,31,5407,194441,35.9609765119,9.43502435,-155.51554,s-35
2012-02-03 21:15:00,region-35,2964,1788,519,116,17,5193,8,116,28,59,2750,2719,1,10000,0,31,5404,196518,36.3652849741,9.43502435,-155.51554,s-35
2012-02-03 21:30:00,region-35,2951,1791,523,122,17,5222,8,90,33,51,2750,2719,1,10000,0,31,5404,195590,36.1935603257,9.43502435,-155.51554,s-35
2012-02-03 21:45:00,region-35,2942,1789,533,123,17,5216,9,104,26,49,2750,2720,1,10000,0,30,5404,189484,35.0636565507,9.43502435,-155.51554,s-35
2012-02-03 22:00:00,region-35,2928,1793,538,127,17,5192,8,112,28,63,2750,2716,1,10000,0,34,5403,195308,36.1480658893,9.43502435,-155.51554,s-35
2012-02-03 22:15:00,region-35,2918,1796,543,129,18,5183,4,115,42,60,2750,2716,1,10000,0,34,5404,192884,35.6928201332,9.43502435,-155.51554,s-35
2012-02-03 22:30:00,region-35,2913,1799,546,131,19,5210,7,111,25,55,2750,2720,1,10000,0,30,5408,191229,35.3603920118,9.43502435,-155.51554,s-35
2012-02-03 22:45:00,region-35,2901,1804,551,131,19,5206,7,112,21,60,2750,2718,1,10000,0,32,5406,191762,35.4720680725,9.43502435,-155.51554,s-35
2012-02-03 23:00:00,region-35,2885,1813,557,132,19,5192,3,119,27,65,2750,2719,1,10000,0,31,5406,192891,35.6809100999,9.43502435,-155.51554,s-35
2012-02-03 23:15:00,region-35,2878,1820,561,133,20,5205,7,120,22,58,2750,2723,1,10000,0,27,5412,191815,35.4425351072,9.43502435,-155.51554,s-35
2012-02-03 23:30:00,region-35,2869,1818,565,135,21,5184,7,122,27,68,2750,2721,1,10000,0,29,5408,194273,35.9232618343,9.43502435,-155.51554,s-35
2012-02-03 23:45:00,region-35,2854,1829,571,136,21,5178,4,127,38,64,2750,2724,1,10000,0,26,5411,194743,35.9902051377,9.43502435,-155.51554,s-35
2012-02-04 00:00:00,region-35,2839,1838,573,140,21,5193,5,120,27,66,2750,2724,1,10000,0,26,5411,192562,35.5871373129,9.43502435,-155.51554,s-35
2012-02-04 00:15:00,region-35,2829,1848,576,141,21,5227,9,102,24,53,2750,2729,1,10000,0,21,5415,194744,35.9638042475,9.43502435,-155.51554,s-35
2012-02-04 00:30:00,region-35,2816,1849,582,140,21,5199,6,112,35,56,2750,2724,1,10000,0,26,5408,193939,35.8615014793,9.43502435,-155.51554,s-35
2012-02-04 00:45:00,region-35,2807,1849,588,142,21,5184,6,124,34,59,2750,2722,1,10000,0,28,5407,197800,36.5822082486,9.43502435,-155.51554,s-35
2012-02-04 01:00:00,region-35,2796,1850,594,144,21,5206,5,105,31,58,2750,2721,1,10000,0,29,5405,195487,36.1678075856,9.43502435,-155.51554,s-35
2012-02-04 01:15:00,region-35,2787,1848,605,144,22,5175,9,120,35,67,2750,2720,1,10000,0,30,5406,192885,35.679800222,9.43502435,-155.51554,s-35
2012-02-04 01:30:00,region-35,2775,1851,607,148,23,5183,7,101,34,79,2750,2717,1,10000,0,33,5404,193803,35.8628793486,9.43502435,-155.51554,s-35
2012-02-04 01:45:00,region-35,2759,1858,612,150,23,5203,5,110,22,62,2750,2716,1,10000,0,34,5402,191130,35.3813402444,9.43502435,-155.51554,s-35
2012-02-04 02:00:00,region-35,2749,1864,617,154,23,5189,5,125,27,61,2750,2720,1,10000,0,30,5407,192371,35.5781394489,9.43502435,-155.51554,s-35
2012-02-04 02:15:00,region-35,2745,1858,628,155,23,5206,6,112,29,56,2750,2720,1,10000,0,30,5409,191397,35.3849140322,9.43502435,-155.51554,s-35
2012-02-04 02:30:00,region-35,2736,1862,631,155,25,5210,6,117,22,54,2750,2722,1,10000,0,28,5409,193859,35.8400813459,9.43502435,-155.51554,s-35
2012-02-04 02:45:00,region-35,2729,1864,633,158,25,5199,5,113,32,60,2750,2723,1,10000,0,27,5409,195204,36.0887409872,9.43502435,-155.51554,s-35
2012-02-04 03:00:00,region-35,2716,1867,640,160,25,5204,5,100,39,60,2750,2722,1,10000,0,28,5408,193723,35.8215606509,9.43502435,-155.51554,s-35
2012-02-04 03:15:00,region-35,2702,1874,649,160,26,5195,6,121,33,56,2750,2723,1,10000,0,27,5411,196165,36.2530031417,9.43502435,-155.51554,s-35
2012-02-04 03:30:00,region-35,2690,1877,656,159,29,5213,4,124,21,49,2750,2726,1,10000,0,24,5411,196831,36.3760857512,9.43502435,-155.51554,s-35
2012-02-04 03:45:00,region-35,2682,1880,658,162,29,5191,11,118,28,63,2750,2724,1,10000,0,26,5411,195717,36.1702088339,9.43502435,-155.51554,s-35
2012-02-04 04:00:00,region-35,2155,1503,522,131,24,4330,5,0,0,0,2750,1651,1,10000,0,1099,4335,65772,15.1723183391,9.43502435,-155.51554,s-35
2012-02-04 04:15:00,region-35,2147,1500,524,136,24,4329,2,0,0,0,2750,1649,1,10000,0,1101,4331,66748,15.411683214,9.43502435,-155.51554,s-35
2012-02-04 04:30:00,region-35,2143,1505,519,142,24,4330,3,0,0,0,2750,1648,1,10000,0,1102,4333,67228,15.5153473344,9.43502435,-155.51554,s-35
2012-02-04 04:45:00,region-35,2139,1507,524,142,25,4334,3,0,0,0,2750,1651,1,10000,0,1099,4337,65943,15.2047498271,9.43502435,-155.51554,s-35
2012-02-04 05:00:00,region-35,2128,1515,528,141,26,4337,1,0,0,0,0,1652,1,10000,1652,0,4338,65763,15.1597510373,9.43502435,-155.51554,s-35
2012-02-04 05:15:00,region-35,2120,1513,536,144,26,4334,5,0,0,0,0,1652,1,10000,1652,0,4339,67008,15.443189675,9.43502435,-155.51554,s-35
2012-02-04 05:30:00,region-35,2106,1520,540,147,26,4336,3,0,0,0,0,1650,1,10000,1650,0,4339,66442,15.3127448721,9.43502435,-155.51554,s-35
2012-02-04 05:45:00,region-35,2098,1525,541,150,26,4336,4,0,0,0,0,1650,1,10000,1650,0,4340,65775,15.1555299539,9.43502435,-155.51554,s-35
2012-02-04 06:00:00,region-35,2086,1530,544,149,28,4332,5,0,0,0,0,1647,1,10000,1647,0,4337,67112,15.4742909846,9.43502435,-155.51554,s-35
2012-02-04 06:15:00,region-35,2081,1532,544,150,30,4332,5,0,0,0,0,1649,1,10000,1649,0,4337,65751,15.1604795942,9.43502435,-155.51554,s-35
2012-02-04 06:30:00,region-35,2080,1526,549,153,30,4330,8,0,0,0,0,1651,1,10000,1651,0,4338,66625,15.3584601199,9.43502435,-155.51554,s-35
2012-02-04 06:45:00,region-35,2071,1525,555,151,30,4326,6,0,0,0,0,1648,1,10000,1648,0,4332,66304,15.3056325023,9.43502435,-155.51554,s-35
2012-02-04 07:00:00,region-35,2059,1527,561,153,30,4326,4,0,0,0,0,1648,1,10000,1648,0,4330,66250,15.3002309469,9.43502435,-155.51554,s-35
2012-02-04 07:15:00,region-35,2049,1530,563,157,30,4326,3,0,0,0,0,1648,1,10000,1648,0,4329,66912,15.4566874567,9.43502435,-155.51554,s-35
2012-02-04 07:30:00,region-35,2044,1530,569,159,31,4326,7,0,0,0,0,1648,1,10000,1648,0,4333,67215,15.5123471036,9.43502435,-155.51554,s-35
2012-02-04 07:45:00,region-35,2042,1532,572,159,31,4331,5,0,0,0,0,1651,1,10000,1651,0,4336,66358,15.3039667897,9.43502435,-155.51554,s-35
2012-02-04 08:00:00,region-35,2033,1531,576,161,32,4328,5,0,0,0,0,1648,1,10000,1648,0,4333,66011,15.2344795754,9.43502435,-155.51554,s-35
2012-02-02 08:15:00,region-36,4283,15,0,0,0,4292,6,0,0,0,0,1598,4,10000,1598,0,4298,65765,15.3013029316,39.28283,-146.49803,s-36
2012-02-02 08:30:00,region-36,4256,36,0,0,0,4288,4,0,0,0,0,1596,4,10000,1596,0,4292,65654,15.2968313141,39.28283,-146.49803,s-36
2012-02-02 08:45:00,region-36,4228,59,1,0,0,4285,3,0,0,0,0,1592,4,10000,1592,0,4288,67071,15.6415578358,39.28283,-146.49803,s-36
2012-02-02 09:00:00,region-36,4216,70,1,0,0,4282,5,0,0,0,0,1592,4,10000,1592,0,4287,65937,15.3806857943,39.28283,-146.49803,s-36
2012-02-02 09:15:00,region-36,4196,90,1,0,0,4285,2,0,0,0,0,1595,4,10000,1595,0,4287,66863,15.5966876604,39.28283,-146.49803,s-36
2012-02-02 09:30:00,region-36,4185,102,3,0,0,4285,5,0,0,0,0,1594,4,10000,1594,0,4290,66428,15.4843822844,39.28283,-146.49803,s-36
2012-02-02 09:45:00,region-36,4163,121,3,0,0,4282,5,0,0,0,0,1592,4,10000,1592,0,4287,65996,15.3944483322,39.28283,-146.49803,s-36
2012-02-02 10:00:00,region-36,4141,140,3,0,0,4275,9,0,0,0,0,1590,4,10000,1590,0,4284,65273,15.2364612512,39.28283,-146.49803,s-36
2012-02-02 10:15:00,region-36,4116,157,5,0,0,4271,7,0,0,0,0,1586,4,10000,1586,0,4278,66114,15.4544179523,39.28283,-146.49803,s-36
2012-02-02 10:30:00,region-36,4094,175,5,0,0,4271,3,0,0,0,0,1583,4,10000,1583,0,4274,68176,15.9513336453,39.28283,-146.49803,s-36
2012-02-02 10:45:00,region-36,4084,192,5,0,0,4276,5,0,0,0,0,1588,4,10000,1588,0,4281,65229,15.2368605466,39.28283,-146.49803,s-36
2012-02-02 11:00:00,region-36,4069,208,6,0,0,4282,1,0,0,0,0,1590,4,10000,1590,0,4283,66271,15.4730329208,39.28283,-146.49803,s-36
2012-02-02 11:15:00,region-36,4055,228,6,0,0,4285,4,0,0,0,0,1593,4,10000,1593,0,4289,66923,15.6034040569,39.28283,-146.49803,s-36
2012-02-02 11:30:00,region-36,4047,238,6,0,0,4285,6,0,0,0,0,1595,4,10000,1595,0,4291,66568,15.5134001398,39.28283,-146.49803,s-36
2012-02-02 11:45:00,region-36,4026,254,5,1,0,4286,0,0,0,0,0,1591,4,10000,1591,0,4286,66392,15.4904339711,39.28283,-146.49803,s-36
2012-02-02 12:00:00,region-36,4012,272,5,1,0,4287,3,0,0,0,0,1593,4,10000,1593,0,4290,66927,15.6006993007,39.28283,-146.49803,s-36
2012-02-02 12:15:00,region-36,4001,281,7,1,0,4288,2,0,0,0,0,1594,4,10000,1594,0,4290,67281,15.6832167832,39.28283,-146.49803,s-36
2012-02-02 12:30:00,region-36,3980,302,9,1,0,4287,5,0,0,0,0,1595,4,10000,1595,0,4292,64854,15.1104380242,39.28283,-146.49803,s-36
2012-02-02 12:45:00,region-36,3965,311,11,1,0,4282,6,0,0,0,0,1594,4,10000,1594,0,4288,66611,15.5342817164,39.28283,-146.49803,s-36
2012-02-02 13:00:00,region-36,3946,324,12,1,0,4282,1,0,0,0,0,1590,4,10000,1590,0,4283,66225,15.4622927854,39.28283,-146.49803,s-36
2012-02-02 13:15:00,region-36,3936,341,12,1,0,4284,6,0,0,0,0,1592,4,10000,1592,0,4290,65592,15.2895104895,39.28283,-146.49803,s-36
2012-02-02 13:30:00,region-36,3913,361,12,1,0,4282,5,0,0,0,0,1592,4,10000,1592,0,4287,67168,15.6678329834,39.28283,-146.49803,s-36
2012-02-02 13:45:00,region-36,3901,372,13,1,0,4284,3,0,0,0,0,1594,4,10000,1594,0,4287,65893,15.3704222067,39.28283,-146.49803,s-36
2012-02-02 14:00:00,region-36,3886,387,14,1,0,4285,3,0,0,0,0,1593,4,10000,1593,0,4288,66346,15.4724813433,39.28283,-146.49803,s-36
2012-02-02 14:15:00,region-36,3869,401,18,1,0,4286,3,0,0,0,0,1594,4,10000,1594,0,4289,66968,15.6138960131,39.28283,-146.49803,s-36
2012-02-02 14:30:00,region-36,3862,409,20,1,0,4288,4,0,0,0,0,1593,4,10000,1593,0,4292,67673,15.7672413793,39.28283,-146.49803,s-36
2012-02-02 14:45:00,region-36,3847,421,21,1,0,4287,3,0,0,0,0,1591,4,10000,1591,0,4290,66713,15.5508158508,39.28283,-146.49803,s-36
2012-02-02 15:00:00,region-36,3826,441,22,1,0,4287,3,0,0,0,0,1591,4,10000,1591,0,4290,65898,15.3608391608,39.28283,-146.49803,s-36
2012-02-02 15:15:00,region-36,3805,460,24,1,0,4286,4,0,0,0,0,1591,4,10000,1591,0,4290,65206,15.1995337995,39.28283,-146.49803,s-36
2012-02-02 15:30:00,region-36,3785,476,26,1,0,4282,6,0,0,0,0,1589,4,10000,1589,0,4288,65858,15.3586753731,39.28283,-146.49803,s-36
2012-02-02 15:45:00,region-36,3770,491,26,1,0,4287,1,0,0,0,0,1591,4,10000,1591,0,4288,66193,15.4368003731,39.28283,-146.49803,s-36
2012-02-02 16:00:00,region-36,4736,629,35,1,0,5200,3,113,25,60,2750,2705,4,10000,0,45,5401,192272,35.5993334568,39.28283,-146.49803,s-36
2012-02-02 16:15:00,region-36,4728,640,37,2,0,5204,6,93,33,71,2750,2708,4,10000,0,42,5407,193565,35.7989643055,39.28283,-146.49803,s-36
2012-02-02 16:30:00,region-36,4712,653,38,2,0,5210,2,108,31,54,2750,2707,4,10000,0,43,5405,191807,35.4869565217,39.28283,-146.49803,s-36
2012-02-02 16:45:00,region-36,4686,677,41,2,0,5199,6,109,23,69,2750,2709,4,10000,0,41,5406,193621,35.815945246,39.28283,-146.49803,s-36
2012-02-02 17:00:00,region-36,4661,697,45,2,0,5203,10,108,29,55,2750,2709,4,10000,0,41,5405,192987,35.7052728955,39.28283,-146.49803,s-36
2012-02-02 17:15:00,region-36,4639,706,52,2,0,5217,6,94,21,61,2750,2705,4,10000,0,45,5399,194208,35.9711057603,39.28283,-146.49803,s-36
2012-02-02 17:30:00,region-36,4612,727,55,2,0,5185,6,127,24,54,2750,2701,4,10000,0,49,5396,195005,36.1388065234,39.28283,-146.49803,s-36
2012-02-02 17:45:00,region-36,4598,743,57,2,0,5193,3,129,24,51,2750,2704,4,10000,0,46,5400,192415,35.6324074074,39.28283,-146.49803,s-36
2012-02-02 18:00:00,region-36,4580,762,62,2,0,5205,8,104,39,50,2750,2710,4,10000,0,40,5406,194481,35.9750277469,39.28283,-146.49803,s-36
2012-02-02 18:15:00,region-36,4559,778,64,2,0,5197,6,110,21,69,2750,2708,4,10000,0,42,5403,194194,35.9418841384,39.28283,-146.49803,s-36
2012-02-02 18:30:00,region-36,4545,785,70,2,0,5181,4,125,31,61,2750,2705,4,10000,0,45,5402,194087,35.9287301,39.28283,-146.49803,s-36
2012-02-02 18:45:00,region-36,4525,804,71,2,0,5219,11,106,20,46,2750,2705,4,10000,0,45,5402,193390,35.7997038134,39.28283,-146.49803,s-36
2012-02-02 19:00:00,region-36,4508,809,77,2,0,5168,9,122,41,56,2750,2702,4,10000,0,48,5396,191053,35.4064121572,39.28283,-146.49803,s-36
2012-02-02 19:15:00,region-36,4494,818,80,2,0,5207,4,102,27,54,2750,2699,4,10000,0,51,5394,191527,35.507415647,39.28283,-146.49803,s-36
2012-02-02 19:30:00,region-36,4483,831,83,2,0,5193,4,117,28,57,2750,2704,4,10000,0,46,5399,190127,35.2152250417,39.28283,-146.49803,s-36
2012-02-02 19:45:00,region-36,4468,846,86,3,0,5213,4,110,21,55,2750,2708,4,10000,0,42,5403,192023,35.5400703313,39.28283,-146.49803,s-36
